Sexo ,Edad,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Mujeres,26,0.0031639,0.00249299,0.00232952,0.00219454,0.00196916,0.00187163,0.00177652,0.00166526,0.00156086,0.00147378,0.00140746,0.00131099,0.00121231,0.00114451,0.00105936,0.00101117,0.0009366,0.00090148,0.00088652,0.00087753,0.00085191,0.00080931,0.00077885,0.00075697,0.00071371,0.0006889,0.00064271,0.00060143,0.0005718,0.00054755,0.00052315,0.00051823,0.00052487,0.00053475,0.00052909,0.0005484,0.00053824,0.00055447,0.00055688,0.00056986,0.00057022,0.00056473,0.00056257,0.00056512,0.00057296,0.00058885
Mujeres,27,0.00328943,0.00262176,0.00244823,0.00230425,0.00206711,0.00196268,0.00186297,0.0017475,0.00163818,0.00154587,0.00147672,0.00137591,0.00127158,0.00120106,0.0011132,0.00106172,0.0009841,0.000945,0.00093011,0.00092085,0.00089229,0.00084776,0.00081595,0.00079063,0.00074577,0.00071837,0.00067069,0.00062676,0.00059484,0.0005702,0.00054326,0.00053838,0.00054475,0.00055443,0.00054816,0.00056612,0.00055531,0.0005712,0.00057299,0.00058523,0.00058552,0.00057975,0.00057713,0.00058017,0.00058915,0.00060671
Mujeres,28,0.00341703,0.00275125,0.00256824,0.0024162,0.00216731,0.0020558,0.00195398,0.00183124,0.00171753,0.00162256,0.001549,0.0014454,0.00133619,0.00126113,0.00116957,0.00111527,0.00103322,0.00099396,0.00097722,0.00096695,0.00093712,0.00088993,0.00085496,0.00082941,0.0007815,0.00075289,0.00070299,0.00065765,0.00062446,0.0005977,0.00056925,0.00056314,0.0005687,0.00057802,0.0005702,0.00058864,0.00057713,0.00059168,0.00059302,0.00060481,0.00060511,0.00059827,0.00059539,0.00059891,0.00060926,0.00062803
Mujeres,29,0.0035477,0.00288273,0.00268903,0.00252954,0.00226957,0.00215352,0.00204494,0.00192148,0.00180058,0.00170359,0.00162591,0.00151799,0.00140358,0.00132673,0.00122953,0.00117299,0.00108673,0.00104462,0.00102721,0.00101668,0.00098617,0.00093668,0.00090053,0.00087428,0.00082386,0.00079372,0.00074176,0.00069423,0.00065889,0.00063107,0.0006003,0.00059309,0.00059755,0.00060695,0.00059829,0.00061719,0.00060288,0.00061699,0.00061784,0.00062934,0.00062904,0.00062118,0.00061815,0.00062149,0.00063238,0.00065429
Mujeres,30,0.00367953,0.0030154,0.00281469,0.00264641,0.00237527,0.00225572,0.00214277,0.0020139,0.00188983,0.00178848,0.00170925,0.00159519,0.00147575,0.00139529,0.00129502,0.00123611,0.00114589,0.00110277,0.00108483,0.00107232,0.00104044,0.00098918,0.00095091,0.00092475,0.00087258,0.00084274,0.00078834,0.0007376,0.00070036,0.00066951,0.0006364,0.0006284,0.00063291,0.0006411,0.00063094,0.00065008,0.00063478,0.00064828,0.00064759,0.00065971,0.00065803,0.00065035,0.00064633,0.00064962,0.00066125,0.00068467
Mujeres,31,0.00381739,0.00314909,0.00294164,0.00277079,0.00248679,0.00236142,0.00224757,0.00211325,0.00198337,0.00187945,0.00179645,0.00167912,0.00155449,0.00147262,0.00136528,0.00130501,0.00121048,0.00116534,0.00114581,0.00113448,0.00110088,0.0010486,0.00100877,0.00098184,0.00092857,0.00089855,0.00084226,0.00078911,0.00074894,0.00071637,0.00067992,0.00067012,0.00067401,0.00068217,0.00067112,0.00068896,0.00067215,0.0006858,0.00068439,0.00069511,0.00069388,0.00068473,0.00068003,0.00068334,0.00069589,0.0007211
Mujeres,32,0.00395845,0.00328609,0.00307577,0.00289667,0.00260327,0.00247546,0.00235847,0.0022195,0.0020863,0.00197707,0.0018921,0.00176924,0.00164046,0.00155492,0.00144434,0.0013807,0.00128265,0.00123518,0.00121615,0.00120341,0.00116976,0.00111448,0.00107393,0.00104693,0.00099297,0.00096211,0.00090332,0.00084709,0.00080481,0.00076955,0.00073001,0.00071856,0.00072193,0.00073048,0.00071649,0.0007358,0.00071578,0.0007291,0.00072651,0.0007386,0.00073584,0.00072515,0.00071998,0.00072367,0.00073724,0.00076269
Mujeres,33,0.00410807,0.00343084,0.00321346,0.00303263,0.0027263,0.00259736,0.00247514,0.00233169,0.00219618,0.00208164,0.00199699,0.00186771,0.00173518,0.00164441,0.00153049,0.00146563,0.00136178,0.00131293,0.00129265,0.00128067,0.00124583,0.00118751,0.00114759,0.00112143,0.00106592,0.00103598,0.00097379,0.00091499,0.00086983,0.00083029,0.00078776,0.00077501,0.00077698,0.00078501,0.00076941,0.00078835,0.00076661,0.00078011,0.00077665,0.00078851,0.00078499,0.00077363,0.000767,0.00077041,0.00078453,0.00081212
Mujeres,34,0.00426817,0.00358555,0.00336229,0.00317852,0.00286147,0.00272599,0.00260247,0.00245506,0.00231199,0.00219571,0.00210918,0.00197559,0.00183832,0.00174488,0.0016242,0.00155808,0.00145035,0.00139802,0.00137749,0.00136812,0.00133082,0.00127144,0.00122904,0.00120365,0.00114742,0.00111773,0.00105371,0.00099019,0.00094271,0.00090048,0.00085336,0.00083834,0.0008393,0.00084713,0.00083,0.00085015,0.00082452,0.00083885,0.00083392,0.00084579,0.00084165,0.00082847,0.00082222,0.00082534,0.00083936,0.00086869
Mujeres,35,0.00443452,0.0037447,0.00351796,0.00332952,0.0030032,0.00286689,0.0027426,0.00258659,0.00244196,0.00232129,0.00223125,0.00209343,0.0019487,0.00185425,0.00172919,0.0016604,0.00154668,0.001493,0.00147402,0.00146292,0.00142472,0.00136311,0.00132215,0.00129781,0.00124046,0.00121178,0.00114341,0.0010765,0.00102447,0.00097883,0.00092623,0.0009086,0.00091005,0.00091818,0.00089861,0.00091912,0.00089096,0.0009053,0.00089935,0.00091176,0.00090599,0.00089188,0.00088488,0.00088767,0.00090254,0.00093396
Mujeres,36,0.00460806,0.00391485,0.00368531,0.00349761,0.00315644,0.00302097,0.00288942,0.00273413,0.00258059,0.00245586,0.00236519,0.00222424,0.00207187,0.00197368,0.00184565,0.00177439,0.00165556,0.00160035,0.00157941,0.00157033,0.00153034,0.00146614,0.00142379,0.00140309,0.00134479,0.00131541,0.00124461,0.0011717,0.00111645,0.00106638,0.00100866,0.00098887,0.00098934,0.00099696,0.0009754,0.0009967,0.00096492,0.00098092,0.00097407,0.0009865,0.00098054,0.00096426,0.00095625,0.00095854,0.00097426,0.00100689
Mujeres,37,0.0048006,0.00409732,0.00386414,0.00367461,0.00332391,0.00318387,0.00305274,0.00289161,0.00273249,0.00260525,0.00251146,0.00236474,0.0022084,0.00210636,0.00197265,0.00189825,0.00177448,0.00171662,0.00169812,0.00168958,0.00164956,0.00158167,0.0015396,0.00151985,0.00145949,0.00143136,0.00135608,0.00127888,0.00121913,0.00116318,0.00110054,0.00107915,0.00107784,0.00108594,0.00106146,0.00108425,0.001049,0.00106474,0.0010575,0.00107021,0.00106341,0.00104639,0.00103697,0.00103925,0.00105564,0.00109044
Mujeres,38,0.00500154,0.00429567,0.00405957,0.00386725,0.00350398,0.00336499,0.0032287,0.00306294,0.00290063,0.00276855,0.00267305,0.0025209,0.00235788,0.00225291,0.00211344,0.00203799,0.00190825,0.00184783,0.0018284,0.00182123,0.00177952,0.00170963,0.00166707,0.0016483,0.00158836,0.00156057,0.00148063,0.00139838,0.00133145,0.00127239,0.00120328,0.00117797,0.00117681,0.00118467,0.00115688,0.00118169,0.00114227,0.00115939,0.00115084,0.00116443,0.00115693,0.00113736,0.00112804,0.00112978,0.00114707,0.00118387
Mujeres,39,0.00521634,0.00451181,0.00427159,0.00407723,0.00370039,0.00355956,0.00342379,0.00325096,0.00307999,0.00294555,0.00284927,0.00269011,0.0025207,0.00241573,0.00226863,0.00219231,0.00205375,0.00199257,0.00197212,0.0019651,0.00192281,0.00185125,0.00180803,0.00179152,0.00173007,0.00170352,0.00161926,0.00153015,0.00145807,0.00139321,0.001316,0.0012881,0.0012862,0.00129446,0.00126367,0.00128907,0.00124703,0.00126392,0.00125448,0.00126937,0.00126065,0.00124068,0.00122964,0.00123139,0.00124888,0.00128855
Mujeres,40,0.00545171,0.00474293,0.00450215,0.00430464,0.00391487,0.00377115,0.00363299,0.00345535,0.0032802,0.0031411,0.00304339,0.0028775,0.00270029,0.00259276,0.00243785,0.00236185,0.00221433,0.00215233,0.00213303,0.00212812,0.00208371,0.00200729,0.0019639,0.00195184,0.00188775,0.00186057,0.00177079,0.00167501,0.00159759,0.00152599,0.00144206,0.00141018,0.00140757,0.00141671,0.00138202,0.00140978,0.0013621,0.00138182,0.00136983,0.00138663,0.00137693,0.00135387,0.0013423,0.00134427,0.00136366,0.00140431
Mujeres,41,0.00570817,0.00499525,0.00475308,0.00455563,0.00415133,0.00400175,0.00386408,0.00367823,0.00349758,0.00335143,0.00325377,0.00308361,0.00289881,0.00278701,0.00262753,0.00254638,0.00239331,0.00232814,0.00231003,0.0023051,0.00225996,0.00217918,0.00213548,0.00212669,0.00205971,0.00203497,0.00193723,0.0018351,0.00175092,0.0016722,0.00157889,0.00154484,0.00154175,0.0015504,0.00151196,0.00154146,0.0014896,0.00151073,0.00149792,0.00151646,0.00150514,0.0014803,0.00146777,0.00147018,0.00149066,0.00153417
Mujeres,42,0.00597997,0.00527352,0.00502664,0.00482832,0.00440389,0.00425541,0.00411524,0.00392406,0.00373456,0.00358711,0.00348337,0.00330683,0.00311677,0.00300106,0.00283521,0.00275226,0.00259082,0.00252064,0.00250434,0.00250202,0.00245663,0.00236945,0.00232591,0.00231903,0.00224956,0.00222526,0.00212182,0.00201086,0.0019185,0.00183279,0.0017311,0.00169258,0.00168952,0.00169785,0.00165678,0.0016884,0.00163123,0.00165275,0.00164009,0.00165864,0.00164787,0.00162059,0.0016074,0.00160882,0.00163076,0.00167844
Mujeres,43,0.00627963,0.00557538,0.0053236,0.0051254,0.00468278,0.00453039,0.00438677,0.0041911,0.00399546,0.00383964,0.00373948,0.00355385,0.0033528,0.00323577,0.00306024,0.00297981,0.00280782,0.00273546,0.00271933,0.00272045,0.0026693,0.00257892,0.00253308,0.00253048,0.0024583,0.00243514,0.0023233,0.00220369,0.00210416,0.00200998,0.00189818,0.00185671,0.00185154,0.00186157,0.0018147,0.00184992,0.00178589,0.00180975,0.0017961,0.00181688,0.00180492,0.00177617,0.0017618,0.00176262,0.00178697,0.00183723
Mujeres,44,0.00660695,0.0059079,0.005655,0.00544826,0.00498619,0.00483331,0.00468935,0.00448375,0.00427876,0.00412131,0.00401756,0.00382493,0.00361365,0.00349329,0.00331031,0.00322917,0.00304415,0.00297094,0.00295535,0.00295845,0.00290745,0.00281076,0.00276393,0.00276196,0.00268633,0.00266583,0.0025455,0.00241417,0.00230774,0.00220422,0.00208243,0.00203508,0.00202965,0.00203941,0.00198983,0.00202588,0.00195716,0.00198358,0.00196789,0.0019911,0.00197884,0.00194683,0.00193123,0.00193336,0.00195847,0.00201367
Mujeres,45,0.00695993,0.00627162,0.00600937,0.00580245,0.00531492,0.00516275,0.00501307,0.00480049,0.00458883,0.00442227,0.00431811,0.00411892,0.00389967,0.00377685,0.00358426,0.00349897,0.00330617,0.00322978,0.00321654,0.00321921,0.00316651,0.00306368,0.00301302,0.00301712,0.00293754,0.00291575,0.00278729,0.00264621,0.00252996,0.00241909,0.00228433,0.0022316,0.00222504,0.00223658,0.00218014,0.00222226,0.00214518,0.00217391,0.00215746,0.00218354,0.00216957,0.00213376,0.00211778,0.00212025,0.00214824,0.00220696
Mujeres,46,0.00734804,0.00666542,0.00640177,0.00618668,0.00567667,0.00552043,0.00536986,0.0051484,0.00492882,0.00475579,0.00465172,0.00444475,0.00421374,0.00408664,0.0038854,0.00380114,0.00359307,0.00351253,0.00350233,0.00350693,0.00344983,0.00334148,0.00329011,0.00329482,0.00321193,0.00319189,0.00305303,0.00290108,0.00277487,0.00265154,0.00250354,0.00244679,0.00244014,0.00245286,0.00239102,0.00243586,0.00235154,0.00238408,0.00236465,0.00239368,0.0023781,0.00234088,0.00232402,0.00232657,0.00235664,0.00242131
Mujeres,47,0.00777386,0.00710402,0.00683114,0.00661148,0.00607483,0.0059133,0.00576266,0.00553175,0.00529732,0.00512084,0.00501544,0.00479698,0.00455706,0.00442591,0.00421775,0.00412856,0.0039103,0.00382216,0.0038139,0.00382404,0.00376175,0.00364478,0.00359059,0.00360231,0.00351296,0.00349422,0.00334557,0.00318011,0.00304153,0.00290763,0.00274697,0.00268444,0.00267551,0.00268893,0.00262237,0.00267065,0.00257781,0.00261301,0.0025931,0.00262587,0.00260968,0.00256817,0.00255019,0.00255368,0.0025858,0.002656
Mujeres,48,0.00823336,0.00757858,0.00729672,0.00707475,0.00650446,0.00634521,0.00618854,0.00594364,0.00570313,0.00552117,0.00541298,0.00518522,0.004928,0.00479969,0.00457703,0.00448858,0.00425392,0.0041639,0.0041585,0.00416904,0.00410435,0.00397819,0.00392134,0.00393504,0.00384234,0.00382212,0.00366367,0.00348406,0.00333469,0.00318885,0.00301072,0.00294172,0.00293311,0.00294913,0.00287497,0.00292832,0.00282659,0.00286578,0.00284363,0.00287987,0.00286194,0.00281836,0.00279914,0.00280323,0.00283832,0.00291429
Mujeres,49,0.0087368,0.00809771,0.00780633,0.00757707,0.00697539,0.00681193,0.0066509,0.00640096,0.00614492,0.00595191,0.00584345,0.00560897,0.00533664,0.00520289,0.00497209,0.00488105,0.00463136,0.00453723,0.00453068,0.00454673,0.00448023,0.0043398,0.00428071,0.00430015,0.00420134,0.00418283,0.0040111,0.003815,0.00365329,0.00349449,0.00330031,0.0032251,0.00321649,0.00323168,0.00315124,0.00320974,0.00309971,0.00314205,0.00311849,0.00315836,0.00313928,0.00309212,0.00307244,0.00307707,0.00311609,0.00319893
Mujeres,50,0.00929077,0.00867338,0.00836391,0.00812736,0.0074925,0.00732186,0.00716232,0.00689251,0.00662953,0.00642688,0.00631747,0.00606806,0.00578713,0.00565021,0.00540218,0.00531114,0.00504661,0.00494641,0.00494422,0.00496223,0.00488802,0.00473949,0.00467622,0.00469945,0.00459451,0.00457806,0.00438993,0.00417892,0.00400327,0.00383108,0.00361699,0.00353618,0.00352627,0.00354464,0.00345552,0.00351938,0.00339817,0.00344548,0.003421,0.00346405,0.00344495,0.00339289,0.00337109,0.00337697,0.00341994,0.00351066
Mujeres,51,0.00988951,0.00929208,0.00897519,0.00872944,0.00805331,0.0078816,0.00771344,0.0074359,0.00715113,0.00694215,0.00683581,0.00657367,0.00627533,0.00613282,0.00587384,0.00578267,0.0054972,0.00539549,0.00539225,0.0054145,0.00533622,0.00517369,0.00510865,0.00513279,0.00502387,0.00500677,0.00480425,0.00457834,0.00438502,0.00419595,0.00396539,0.0038748,0.00386394,0.00388458,0.00378801,0.00386021,0.00372651,0.00377916,0.00375157,0.0037989,0.00377903,0.00372265,0.00370052,0.00370734,0.00375494,0.00385354
Mujeres,52,0.01055476,0.00997699,0.00964046,0.00938965,0.00866791,0.0084892,0.00831257,0.00802171,0.00772795,0.00750866,0.00739786,0.00712232,0.00680311,0.0066606,0.0063874,0.00629424,0.00599087,0.00588218,0.00588684,0.0059079,0.00582354,0.00565049,0.00557887,0.00560924,0.00549184,0.00547715,0.00525676,0.00501196,0.00480352,0.00459639,0.00434344,0.00424597,0.00423658,0.00425775,0.00415414,0.00423062,0.00408577,0.00414202,0.00411326,0.00416716,0.0041436,0.00408345,0.00406022,0.00406826,0.00412168,0.00422892
Mujeres,53,0.01127295,0.01072097,0.0103683,0.01010163,0.00933604,0.00914893,0.00897009,0.00866545,0.00834974,0.00812322,0.00800987,0.00772262,0.00738735,0.00723767,0.00694897,0.00685524,0.00653091,0.00641874,0.00642192,0.00645142,0.00635865,0.00617268,0.00609502,0.00612814,0.00600174,0.00598762,0.00575283,0.00548529,0.00526049,0.00503506,0.00475825,0.00465239,0.00464072,0.00466639,0.00455375,0.00463846,0.00447883,0.00454122,0.00450886,0.00457032,0.00454488,0.00447959,0.00445591,0.00446588,0.00452387,0.0046409
Mujeres,54,0.01205353,0.0115325,0.0111662,0.01088068,0.01006462,0.00987374,0.00969143,0.00935938,0.00903358,0.00879115,0.00868041,0.00837177,0.00802143,0.00787241,0.00756371,0.00746842,0.00712308,0.0070006,0.00701058,0.00704322,0.00694268,0.00674087,0.00665506,0.00669693,0.00655804,0.00654652,0.00629352,0.00600386,0.00575917,0.00551395,0.00521277,0.00509778,0.00508425,0.00511595,0.00498941,0.00508398,0.0049095,0.00497828,0.00494403,0.00500948,0.00498452,0.00491404,0.00488903,0.00490025,0.00496382,0.00509252
Mujeres,55,0.01291104,0.01242171,0.01202711,0.01173413,0.01085673,0.01065837,0.01047112,0.01012204,0.00977208,0.00951958,0.00940689,0.00908314,0.00870806,0.00855553,0.0082361,0.00814076,0.00776564,0.00763801,0.00765304,0.00768835,0.00758278,0.00736059,0.00726786,0.00731732,0.0071675,0.00715725,0.00688174,0.00656852,0.00630205,0.00603649,0.00570885,0.00558518,0.00557235,0.0056049,0.00547005,0.00557098,0.00538028,0.00545767,0.00542098,0.00549461,0.0054659,0.00538864,0.00536286,0.00537651,0.00544688,0.00558865
Mujeres,56,0.01384997,0.01338627,0.01296877,0.01266286,0.01171862,0.01151155,0.01131644,0.01095446,0.01058474,0.0103144,0.01020012,0.00986011,0.00946136,0.00930789,0.00896596,0.0088683,0.00846648,0.00833521,0.00835143,0.00839222,0.00827978,0.00803441,0.00794009,0.00799011,0.00783163,0.00782219,0.00752523,0.00718636,0.00689912,0.0066086,0.00625027,0.0061168,0.00610274,0.00614193,0.00599128,0.0061052,0.00589827,0.0059821,0.00594218,0.00602227,0.00599336,0.00591062,0.00588311,0.00589842,0.00597752,0.00613261
Mujeres,57,0.01486991,0.01443928,0.01399655,0.01366829,0.01266023,0.01244847,0.01224446,0.01185184,0.01145914,0.01118328,0.01106712,0.01070908,0.01028364,0.01012743,0.00975866,0.00966354,0.00923732,0.00909705,0.00911575,0.00916221,0.00904045,0.00877324,0.00867045,0.00872669,0.00855566,0.00854981,0.00822648,0.00785967,0.00754871,0.00723355,0.00684356,0.00669686,0.00668369,0.00672801,0.00656637,0.00668982,0.00646275,0.00655453,0.006513,0.00660218,0.00657031,0.00648082,0.00645345,0.00647198,0.00655815,0.00672755
Mujeres,58,0.0159775,0.01558954,0.01511614,0.01477288,0.01368302,0.01346249,0.01324726,0.01283769,0.01241832,0.01212776,0.01200939,0.01163216,0.01117699,0.01101258,0.01062936,0.01053388,0.01006927,0.00992181,0.0099529,0.01000045,0.00986726,0.00957928,0.00946523,0.00953031,0.00934288,0.00934156,0.00899371,0.00859411,0.008258,0.00791734,0.00749139,0.00733189,0.00732044,0.00736906,0.0071938,0.00733041,0.0070821,0.00718401,0.00713774,0.00723555,0.00720278,0.00710549,0.00707725,0.00709935,0.00719509,0.0073801
Mujeres,59,0.01719392,0.01683608,0.01632813,0.01596468,0.01479324,0.0145636,0.01434051,0.01390484,0.01345791,0.0131504,0.01303644,0.01263035,0.01215034,0.01198916,0.01157536,0.0114853,0.01098181,0.01082914,0.0108635,0.01092069,0.01077421,0.01046184,0.01033781,0.01040907,0.01020604,0.01020634,0.00982866,0.00939778,0.00903248,0.00866154,0.00819701,0.00802782,0.00801709,0.0080711,0.00787986,0.0080317,0.00776066,0.0078714,0.00782258,0.00793165,0.00789703,0.00778876,0.00775933,0.00778635,0.00789258,0.0080951
Mujeres,60,0.01851377,0.01819453,0.01765226,0.01726443,0.0160064,0.01576615,0.01553618,0.01506992,0.01459347,0.01426843,0.0141589,0.01372797,0.01321252,0.01304233,0.01260716,0.01251642,0.01198041,0.01181429,0.01185411,0.01192046,0.0117667,0.01141995,0.01128296,0.01136282,0.01114464,0.01114854,0.01074087,0.01027727,0.00988017,0.00947514,0.00897027,0.00878609,0.00877822,0.00883866,0.00863136,0.00880074,0.00850048,0.0086267,0.0085703,0.00869163,0.008653,0.00853741,0.00850689,0.00853674,0.00865528,0.00887906
Mujeres,61,0.01994988,0.01967038,0.01908742,0.01867517,0.01732485,0.01707911,0.0168317,0.01633557,0.01583396,0.01548227,0.01537164,0.01491498,0.01436781,0.01419392,0.01372966,0.01364264,0.01306323,0.01289449,0.01293776,0.01301441,0.01284375,0.01246605,0.01231664,0.01240745,0.01216959,0.01217759,0.01173967,0.01123441,0.01080375,0.01036618,0.00981694,0.00961866,0.00961138,0.00968247,0.00945682,0.00963928,0.00931202,0.00944989,0.00939133,0.00952502,0.0094848,0.00935713,0.00932729,0.00936076,0.00949254,0.00973579
Mujeres,62,0.02150917,0.02126976,0.02065099,0.0202081,0.01876131,0.018496,0.01824615,0.01770877,0.0171737,0.01680927,0.0166979,0.01620874,0.01562851,0.01545118,0.01495394,0.01486554,0.01424909,0.01406443,0.01412149,0.01420208,0.01401802,0.0136118,0.01344876,0.01354629,0.01328781,0.01330197,0.01282716,0.01227884,0.01181,0.01133795,0.01074108,0.01052723,0.01052079,0.01060228,0.01035589,0.01055982,0.01020115,0.01035211,0.01028987,0.01043692,0.01039174,0.01025694,0.01022382,0.01026425,0.01040912,0.01067591
Mujeres,63,0.02321645,0.02301436,0.02235281,0.02188343,0.02031634,0.02004205,0.01977308,0.01920859,0.01863934,0.01824377,0.01813823,0.01762511,0.01699679,0.0168185,0.01628653,0.01620363,0.01554081,0.01534885,0.01541611,0.01550215,0.01530187,0.0148564,0.01467684,0.01478788,0.01451012,0.01452494,0.01401166,0.01341732,0.01291355,0.0124024,0.01175028,0.01151945,0.01151444,0.01160548,0.01134074,0.01156358,0.0111746,0.01134094,0.01127099,0.01143436,0.01138737,0.01123968,0.01120595,0.01125223,0.01141392,0.01170567
Mujeres,64,0.02505908,0.02490802,0.02419497,0.02369246,0.02201198,0.02172022,0.02144214,0.02083245,0.02022156,0.01981305,0.01970588,0.01915751,0.0184896,0.01830751,0.01774042,0.01766583,0.01694293,0.01674535,0.01682021,0.01692272,0.01670386,0.01621453,0.01601992,0.01613741,0.01584207,0.01585968,0.01530334,0.0146654,0.01411858,0.01356191,0.01285254,0.01260388,0.01260435,0.01270777,0.01241811,0.01266371,0.01224004,0.01241987,0.01234728,0.01252726,0.01247736,0.01231587,0.01228053,0.01233535,0.01251238,0.0128321
Mujeres,65,0.02707514,0.02696091,0.02619118,0.02566142,0.02384564,0.02354549,0.02324798,0.02260047,0.02194915,0.02151914,0.02140949,0.02082706,0.02011713,0.01992438,0.01932783,0.01925094,0.01848009,0.018268,0.01835257,0.01846924,0.01822951,0.01769521,0.01748258,0.01761528,0.017287,0.01731611,0.0167168,0.01601858,0.01543172,0.01483003,0.01406103,0.01378965,0.01379606,0.01391312,0.01359996,0.01386788,0.01340525,0.01360621,0.0135235,0.01372015,0.01366898,0.01349197,0.01345843,0.01352063,0.01371437,0.01406819
Mujeres,66,0.02926021,0.0291902,0.02836344,0.02779273,0.02583655,0.02551911,0.02520991,0.02453085,0.02382435,0.02336432,0.02327299,0.02264449,0.02188378,0.02168983,0.02104686,0.02098655,0.02015265,0.01992741,0.0200299,0.02014855,0.01989547,0.01931441,0.01908265,0.01921819,0.01887182,0.01890813,0.01825444,0.01750452,0.0168654,0.0162103,0.01537516,0.01508604,0.01509599,0.01523161,0.01488991,0.01518738,0.01467708,0.01489776,0.01481146,0.01502889,0.01497157,0.014783,0.01474744,0.01481811,0.01503422,0.01542101
Mujeres,67,0.03163171,0.03161845,0.03072247,0.03011064,0.02801062,0.0276704,0.02735249,0.02661403,0.02586828,0.02538407,0.02529206,0.02461496,0.02380108,0.02360592,0.02292639,0.02287163,0.02197114,0.02173108,0.02185013,0.02199379,0.02171245,0.02107341,0.02081805,0.02097012,0.0205911,0.02063871,0.01993189,0.01912165,0.01842704,0.01772126,0.01681504,0.01650417,0.01651849,0.01667215,0.01630312,0.01662933,0.01607415,0.01631401,0.01622061,0.01646052,0.0164001,0.01619392,0.01615721,0.016237,0.01647785,0.01690028
Mujeres,68,0.0342089,0.03424569,0.03327643,0.0326254,0.03035511,0.03000699,0.02966727,0.0288772,0.02808279,0.02756957,0.02748366,0.0267666,0.02589587,0.02569744,0.02497325,0.02491568,0.02395293,0.02369963,0.02383703,0.02399663,0.02369197,0.02299968,0.02271879,0.02288443,0.02247052,0.02252548,0.02176106,0.02088256,0.02013462,0.01937341,0.01838426,0.01805074,0.01807773,0.01824593,0.01784537,0.01820573,0.0175993,0.01786544,0.0177647,0.01802619,0.01795826,0.017736,0.01770149,0.01779112,0.01805602,0.01852132
Mujeres,69,0.03700065,0.03708036,0.0360409,0.03536281,0.03290872,0.03254281,0.0321918,0.03134357,0.03048729,0.02993801,0.02986714,0.02911194,0.02816636,0.0279739,0.0271991,0.02715496,0.02611906,0.0258508,0.02600517,0.02617566,0.0258493,0.02509024,0.02478454,0.02496788,0.02451832,0.02458192,0.02375668,0.02280859,0.02199825,0.02116951,0.02009984,0.01974177,0.01977798,0.01996881,0.01953471,0.01993015,0.0192664,0.01956239,0.01945185,0.01973762,0.01966721,0.01942442,0.01938998,0.01949452,0.01978487,0.02029404
Mujeres,70,0.0400306,0.04016496,0.03904339,0.03831661,0.03566992,0.03528817,0.03491918,0.03402222,0.03310846,0.03252508,0.03245344,0.03164933,0.03064073,0.03044858,0.02961788,0.02958419,0.02846673,0.0281884,0.0283625,0.02856018,0.02819791,0.02737044,0.02703819,0.02723755,0.0267499,0.02682565,0.02593458,0.02490496,0.02403009,0.0231342,0.02197298,0.02159242,0.02163764,0.02185479,0.02138419,0.02181779,0.02108953,0.0214161,0.02129341,0.0216115,0.0215368,0.02127345,0.02123658,0.02135487,0.0216776,0.02223314
Mujeres,71,0.04332547,0.04350972,0.04229316,0.04151467,0.03866735,0.03827273,0.03788826,0.03691511,0.03594148,0.03533259,0.03526996,0.03440361,0.0333297,0.03313134,0.03224412,0.03224022,0.03103423,0.03073947,0.03094243,0.03115369,0.03075918,0.02986228,0.02949029,0.02970168,0.02917754,0.02926855,0.02830778,0.02719459,0.02625208,0.02528415,0.02402391,0.02361208,0.02367067,0.0239084,0.02340386,0.02387939,0.02308703,0.02344473,0.02331546,0.0236626,0.02358337,0.02329426,0.02326144,0.02339222,0.02375168,0.02435945
Mujeres,72,0.04688699,0.04713346,0.0458206,0.04498629,0.04192008,0.04150532,0.04110565,0.0400645,0.03901781,0.03837345,0.03832439,0.03740915,0.03625251,0.03605272,0.03511767,0.03512673,0.03381769,0.03351592,0.03374521,0.03398051,0.03355426,0.03257182,0.03216458,0.03240187,0.03182888,0.03193587,0.03088982,0.02969055,0.02866799,0.02762379,0.02625593,0.02581756,0.02588563,0.02615914,0.02560753,0.02613568,0.02527093,0.02565764,0.02552065,0.02590701,0.02581716,0.02550613,0.02547425,0.02562533,0.02601422,0.02668256
Mujeres,73,0.05077115,0.05105305,0.04963279,0.04874965,0.04544416,0.04501907,0.04459528,0.04349259,0.04236843,0.04169437,0.04165291,0.04067269,0.03943066,0.0392385,0.03822666,0.03825977,0.03685593,0.03653743,0.03679127,0.03704942,0.0365902,0.03551838,0.03507455,0.03533267,0.03471048,0.03483236,0.03370567,0.03240979,0.03130921,0.03017881,0.02869368,0.02822764,0.0283112,0.02862374,0.02802161,0.02860325,0.02765263,0.02808116,0.02792994,0.02835382,0.02826389,0.02792506,0.02788945,0.02806023,0.02849545,0.0292218
